SCEDTimestamp,RepeatedHourFlag,ElectricalBus,LMP
01/19/2016 09:55:12,N,MGSES_APRY,       16.54
01/19/2016 09:55:12,N,MGSES_BB4,       16.54
01/19/2016 09:55:12,N,MGSES_BPRY,       16.54
01/19/2016 09:55:12,N,MGSES_E_1,       16.54
01/19/2016 09:55:12,N,MGSES_E_2,       16.54
01/19/2016 09:55:12,N,MG_IND_8,       16.47
01/19/2016 09:55:12,N,MIDBASIN_9,       16.55
01/19/2016 09:55:12,N,MIDBASIN_9X,       16.55
01/19/2016 09:55:12,N,MIDESSA_8,       16.30
01/19/2016 09:55:12,N,MIDFIELDWST9,       16.30
01/19/2016 09:55:12,N,MIDKIFFLINE2,       16.30
01/19/2016 09:55:12,N,MIDLAIRP_2,       16.56
01/19/2016 09:55:12,N,MIDLAIRP_8,       16.56
01/19/2016 09:55:12,N,MIDLAIRP_8X,       16.56
01/19/2016 09:55:12,N,MIDLANDW_8,       16.55
01/19/2016 09:55:12,N,MIDLANDW_8U,       16.55
01/19/2016 09:55:12,N,MIDLANDW_8V,       16.55
01/19/2016 09:55:12,N,MIDLANDW_8W,       16.55
01/19/2016 09:55:12,N,MIDLANDW_8Z,       16.55
01/19/2016 09:55:12,N,MIDLDWNT_8,       16.55
01/19/2016 09:55:12,N,MIDLDWNT_8W,       16.55
01/19/2016 09:55:12,N,MIDLDWNT_8X,       16.55
01/19/2016 09:55:12,N,MIDLGULF_9X,       16.55
01/19/2016 09:55:12,N,MIDLNDE_5,       16.55
01/19/2016 09:55:12,N,MIDLNDE_N8,       16.55
01/19/2016 09:55:12,N,MIDLNDE_N8P,       16.55
01/19/2016 09:55:12,N,MIDLNDE_N8W,       16.55
01/19/2016 09:55:12,N,MIDLNDE_S8,       16.55
01/19/2016 09:55:12,N,MIDLNDE_S8O,       16.55
01/19/2016 09:55:12,N,MIDLNDE_S8Q,       16.55
01/19/2016 09:55:12,N,MIDLNDE_S8Y,       16.55
01/19/2016 09:55:12,N,MIDTN_EB,       12.51
01/19/2016 09:55:12,N,MIDTOWNV,       12.51
01/19/2016 09:55:12,N,MIDTOWNZ,       12.51
01/19/2016 09:55:12,N,MIDV_L_A,       17.05
01/19/2016 09:55:12,N,MIDV_L_B,       17.05
01/19/2016 09:55:12,N,MIDWAY02,       16.46
01/19/2016 09:55:12,N,MIDWAY_9,       16.56
01/19/2016 09:55:12,N,MIDWAY_9Y,       16.56
01/19/2016 09:55:12,N,MIDWAY_9Z,       16.56
01/19/2016 09:55:12,N,MIDWPUMP_L_A,       16.30
01/19/2016 09:55:12,N,MIDW_L_A,       16.87
01/19/2016 09:55:12,N,MID_138B,       16.30
01/19/2016 09:55:12,N,MID_138C,       16.30
01/19/2016 09:55:12,N,MID_8015,       16.30
01/19/2016 09:55:12,N,MID_TR2,       16.30
01/19/2016 09:55:12,N,MID_TR3,       16.30
01/19/2016 09:55:12,N,MIGHOWTP_130,       12.44
01/19/2016 09:55:12,N,MIGHOWTP_131,       12.44
01/19/2016 09:55:12,N,MIL1_EB,       12.51
01/19/2016 09:55:12,N,MILANO,       16.45
01/19/2016 09:55:12,N,MILDRED2_9,       16.47
01/19/2016 09:55:12,N,MILDRED2_9X,       16.47
01/19/2016 09:55:12,N,MILE_L_A,       16.58
01/19/2016 09:55:12,N,MILE_V_A,       16.58
01/19/2016 09:55:12,N,MILFRDEXN_9,       16.47
01/19/2016 09:55:12,N,MILFRDEXN_T9,       16.47
01/19/2016 09:55:12,N,MILHWY_EB,       12.51
01/19/2016 09:55:12,N,MILITARY_V_A,       12.51
01/19/2016 09:55:12,N,MILITARY_V_B,       12.51
01/19/2016 09:55:12,N,MILO_L_A,       17.52
01/19/2016 09:55:12,N,MILO_L_B,       17.52
01/19/2016 09:55:12,N,MIL_E_1,       16.49
01/19/2016 09:55:12,N,MIL_E_2,       16.49
01/19/2016 09:55:12,N,MIL_E_3,       16.49
01/19/2016 09:55:12,N,MIL_E_4,       16.49
01/19/2016 09:55:12,N,MIL_MILLERG1,       16.49
01/19/2016 09:55:12,N,MIL_MILLERG2,       16.49
01/19/2016 09:55:12,N,MIL_MILLERG3,       16.49
01/19/2016 09:55:12,N,MIL_MILLERG4,       16.49
01/19/2016 09:55:12,N,MIL_MILLERG5,       16.49
01/19/2016 09:55:12,N,MINERVA1_8,       16.46
01/19/2016 09:55:12,N,MINERVA1_9,       16.46
01/19/2016 09:55:12,N,MINERVA1_9W,       16.46
01/19/2016 09:55:12,N,MINES_RD_L_A,       17.68
01/19/2016 09:55:12,N,MINWLLS1_8,       16.49
01/19/2016 09:55:12,N,MINWLLS1_8W,       16.49
01/19/2016 09:55:12,N,MINWLLS1_8X,       16.49
01/19/2016 09:55:12,N,MINWLLSE1_8X,       16.49
01/19/2016 09:55:12,N,MINWLLSW1_8X,       16.49
01/19/2016 09:55:12,N,MIN_1002,       16.30
01/19/2016 09:55:12,N,MIN_69A,       16.30
01/19/2016 09:55:12,N,MIN_69B,       16.30
01/19/2016 09:55:12,N,MIN_9050,       16.30
01/19/2016 09:55:12,N,MIN_GEN_AUX,       16.30
01/19/2016 09:55:12,N,MIN_RNPCOGEN,       16.30
01/19/2016 09:55:12,N,MIN_TR1,       16.30
01/19/2016 09:55:12,N,MIN_TR2,       16.30
01/19/2016 09:55:12,N,MIN_TR6,       16.30
01/19/2016 09:55:12,N,MISLTOE3_8U,       16.48
01/19/2016 09:55:12,N,MISLTOE3_8V,       16.48
01/19/2016 09:55:12,N,MISLTOE3_8W,       16.48
01/19/2016 09:55:12,N,MISLTOE3_8X,       16.48
01/19/2016 09:55:12,N,MKLT_L_A,       16.53
01/19/2016 09:55:12,N,MLR_138A,       16.30
01/19/2016 09:55:12,N,MLR_138B,       16.30
01/19/2016 09:55:12,N,MLR_8010,       16.30
01/19/2016 09:55:12,N,MLR_8015,       16.30
01/19/2016 09:55:12,N,MLR_TR2,       16.30
01/19/2016 09:55:12,N,MLSES_1,       16.46
01/19/2016 09:55:12,N,MLSES_2,       16.46
01/19/2016 09:55:12,N,MLSES_3510,       16.46
01/19/2016 09:55:12,N,MLSES_3514,       16.46
01/19/2016 09:55:12,N,MLSES_3518,       16.46
01/19/2016 09:55:12,N,MLSES_3522,       16.46
01/19/2016 09:55:12,N,MLSES_3526,       16.46
01/19/2016 09:55:12,N,MLSSA_RC_L_A,       16.48
01/19/2016 09:55:12,N,MLSSA_RC_L_B,       16.48
01/19/2016 09:55:12,N,MNSES_0006,       16.47
01/19/2016 09:55:12,N,MNSES_1,       16.47
01/19/2016 09:55:12,N,MNSES_1029,       16.47
01/19/2016 09:55:12,N,MNSES_1033,       16.47
01/19/2016 09:55:12,N,MNSES_1039,       16.47
01/19/2016 09:55:12,N,MNSES_2,       16.47
01/19/2016 09:55:12,N,MNSES_4651,       16.47
01/19/2016 09:55:12,N,MNSES_4964,       16.47
01/19/2016 09:55:12,N,MNTLB_RC_L_A,       16.45
01/19/2016 09:55:12,N,MNTLB_RC_L_B,       16.45
01/19/2016 09:55:12,N,MOB9_BUS,       19.29
01/19/2016 09:55:12,N,MOBILE,       16.56
01/19/2016 09:55:12,N,MOBILE6,       16.67
01/19/2016 09:55:12,N,MOBILESUB,       16.30
01/19/2016 09:55:12,N,MOBILEXFMR,       16.30
01/19/2016 09:55:12,N,MOBILE_CNL,       16.56
01/19/2016 09:55:12,N,MOBILE_HAD,       16.56
01/19/2016 09:55:12,N,MOBILE_STI,       16.55
01/19/2016 09:55:12,N,MOCHEM__69XR,       16.30
01/19/2016 09:55:12,N,MOCHEM__69XS,       16.30
01/19/2016 09:55:12,N,MOCHEM__69XT,       16.30
01/19/2016 09:55:12,N,MOCKINGB_LD1,       16.36
01/19/2016 09:55:12,N,MOCKNBRD_8,       16.55
01/19/2016 09:55:12,N,MOCKNBRD_8V,       16.55
01/19/2016 09:55:12,N,MOCKNBRD_8W,       16.55
01/19/2016 09:55:12,N,MOCKNBRD_8Z,       16.55
01/19/2016 09:55:12,N,MOFFAT,       16.48
01/19/2016 09:55:12,N,MOMENT__138R,       16.30
01/19/2016 09:55:12,N,MOMENT__138S,       16.30
01/19/2016 09:55:12,N,MOMENT__138T,       16.30
01/19/2016 09:55:12,N,MOMENT__138U,       16.30
01/19/2016 09:55:12,N,MOMENT__138V,       16.30
01/19/2016 09:55:12,N,MOMENT__138W,       16.30
01/19/2016 09:55:12,N,MOMENT__138X,       16.30
01/19/2016 09:55:12,N,MOMENT__138Y,       16.30
01/19/2016 09:55:12,N,MONAHN1_8,       16.56
01/19/2016 09:55:12,N,MONAHN2_8,       16.56
01/19/2016 09:55:12,N,MONAHN2_8Z,       16.56
01/19/2016 09:55:12,N,MONSAN__138R,       16.30
01/19/2016 09:55:12,N,MONSAN__138S,       16.30
01/19/2016 09:55:12,N,MONSAN__138X,       16.30
01/19/2016 09:55:12,N,MONSAN__138Y,       16.30
01/19/2016 09:55:12,N,MONT,       16.38
01/19/2016 09:55:12,N,MONTALBA_D1,       16.45
01/19/2016 09:55:12,N,MONTEL_1,       16.91
01/19/2016 09:55:12,N,MONTFTSS__8,       16.47
01/19/2016 09:55:12,N,MONTFTSS__8Z,       16.47
01/19/2016 09:55:12,N,MOODY,       16.48
01/19/2016 09:55:12,N,MOODY63_138V,       16.30
01/19/2016 09:55:12,N,MOODY63_138Y,       16.30
01/19/2016 09:55:12,N,MOORESUB9X,       19.90
01/19/2016 09:55:12,N,MOORE_FL_L_A,       11.46
01/19/2016 09:55:12,N,MOORE_FL_L_B,       11.46
01/19/2016 09:55:12,N,MOORE_V_A,       18.98
01/19/2016 09:55:12,N,MORGPT__138A,       16.30
01/19/2016 09:55:12,N,MORGPT__138Z,       16.30
01/19/2016 09:55:12,N,MORRIS_L_A,       14.56
01/19/2016 09:55:12,N,MORRIS_L_B,       14.56
01/19/2016 09:55:12,N,MORRIS_L_C,       14.56
01/19/2016 09:55:12,N,MORRIS_L_D,       14.56
01/19/2016 09:55:12,N,MORRIS_V_A,       14.56
01/19/2016 09:55:12,N,MORRIS_V_B,       14.56
01/19/2016 09:55:12,N,MORTNVAL_9,       16.51
01/19/2016 09:55:12,N,MORTNVAL_9W,       16.51
01/19/2016 09:55:12,N,MOR_138A,       16.30
01/19/2016 09:55:12,N,MOR_TR1,       16.30
01/19/2016 09:55:12,N,MOSES1_8,       16.47
01/19/2016 09:55:12,N,MOSES1_8R,       16.47
01/19/2016 09:55:12,N,MOSES1_T5,       16.47
01/19/2016 09:55:12,N,MOSESMIN_8,       16.30
01/19/2016 09:55:12,N,MOSESMIN_8U,       16.30
01/19/2016 09:55:12,N,MOSESMIN_8V,       16.30
01/19/2016 09:55:12,N,MOSES_1G,       16.47
01/19/2016 09:55:12,N,MOSES_2G,       16.47
01/19/2016 09:55:12,N,MOSES_3G,       16.47
01/19/2016 09:55:12,N,MOSES_5,       16.47
01/19/2016 09:55:12,N,MOSES_N5,       16.47
01/19/2016 09:55:12,N,MOSES_S5,       16.47
01/19/2016 09:55:12,N,MOSES_T8,       16.47
01/19/2016 09:55:12,N,MOSSW_EB2,       16.56
01/19/2016 09:55:12,N,MOSS_A8,       16.56
01/19/2016 09:55:12,N,MOSS_B8,       16.56
01/19/2016 09:55:12,N,MOULTO1_,       16.38
01/19/2016 09:55:12,N,MOUND,       16.48
01/19/2016 09:55:12,N,MOUND02,       16.48
01/19/2016 09:55:12,N,MOUNTARY,       16.50
01/19/2016 09:55:12,N,MOZ_WOFG,       16.52
01/19/2016 09:55:12,N,MP_138A,       16.30
01/19/2016 09:55:12,N,MP_K,       16.30
01/19/2016 09:55:12,N,MP_KB,       16.30
01/19/2016 09:55:12,N,MP_KC,       16.30
01/19/2016 09:55:12,N,MP_KH,       16.30
01/19/2016 09:55:12,N,MP_KL,       16.30
01/19/2016 09:55:12,N,MP_KY,       16.30
01/19/2016 09:55:12,N,MP_KZ,       16.30
01/19/2016 09:55:12,N,MRAN_L_A,       16.52
01/19/2016 09:55:12,N,MRE_138A,       16.30
01/19/2016 09:55:12,N,MRE_138B,       16.30
01/19/2016 09:55:12,N,MRE_8010,       16.24
01/19/2016 09:55:12,N,MRE_TR1,       16.30
01/19/2016 09:55:12,N,MRE_TR2,       16.30
01/19/2016 09:55:12,N,MRGNAG_1G,       16.54
01/19/2016 09:55:12,N,MRGNBG_2G,       16.54
01/19/2016 09:55:12,N,MRGNCG_3G,       16.54
01/19/2016 09:55:12,N,MRGNCRK_5,       16.54
01/19/2016 09:55:12,N,MRGNCRK_8,       16.54
01/19/2016 09:55:12,N,MRGNCRK_A8,       16.54
01/19/2016 09:55:12,N,MRGNCRK_D5Z,       16.54
01/19/2016 09:55:12,N,MRGNCRK_E8,       16.54
01/19/2016 09:55:12,N,MRGNCRK_F8,       16.54
01/19/2016 09:55:12,N,MRGNDG_4G,       16.54
01/19/2016 09:55:12,N,MRGNEG_5G,       16.54
01/19/2016 09:55:12,N,MRGNFG_6G,       16.54
01/19/2016 09:55:12,N,MRLNS_K,       16.47
01/19/2016 09:55:12,N,MRN_8005,       16.30
01/19/2016 09:55:12,N,MRN_8035,       16.30
01/19/2016 09:55:12,N,MRN_8040,       16.30
01/19/2016 09:55:12,N,MRN_8055,       16.30
01/19/2016 09:55:12,N,MRN_E_1,       16.30
01/19/2016 09:55:12,N,MRN_E_2,       16.30
01/19/2016 09:55:12,N,MRSES_K,       16.47
01/19/2016 09:55:12,N,MRSES_KH,       16.47
01/19/2016 09:55:12,N,MRSES_KJ,       16.47
01/19/2016 09:55:12,N,MRSES_KT,       16.47
01/19/2016 09:55:12,N,MRSES_KX,       16.47
01/19/2016 09:55:12,N,MRSES_KZ,       16.47
01/19/2016 09:55:12,N,MRSNLN2_8B,       16.47
01/19/2016 09:55:12,N,MRSN_1T8A,       16.47
01/19/2016 09:55:12,N,MRSN_E8,       16.47
01/19/2016 09:55:12,N,MRSN_W8,       16.47
01/19/2016 09:55:12,N,MRSSHPRD,       16.49
01/19/2016 09:55:12,N,MRSSHPRDC,       16.49
01/19/2016 09:55:12,N,MRTNSPG1_8X,       16.47
01/19/2016 09:55:12,N,MRTNSPG1_8Z,       16.47
01/19/2016 09:55:12,N,MSLMN_K,       16.46
01/19/2016 09:55:12,N,MSLMN_KJ,       16.46
01/19/2016 09:55:12,N,MSN_8030,       16.30
01/19/2016 09:55:12,N,MSN_8035,       16.30
01/19/2016 09:55:12,N,MSN_BUSB,       16.30
01/19/2016 09:55:12,N,MSN_BUSC,       16.30
01/19/2016 09:55:12,N,MSN_TG,       16.30
01/19/2016 09:55:12,N,MSP_3384,       16.49
01/19/2016 09:55:12,N,MSP_E_1,       16.49
01/19/2016 09:55:12,N,MSP_K,       16.49
01/19/2016 09:55:12,N,MSQT1_8,       16.47
01/19/2016 09:55:12,N,MSQT1_8W,       16.47
01/19/2016 09:55:12,N,MSQT1_8X,       16.47
01/19/2016 09:55:12,N,MSQTE1_8,       16.47
01/19/2016 09:55:12,N,MSQTE1_8V,       16.47
01/19/2016 09:55:12,N,MSQTE1_8W,       16.47
01/19/2016 09:55:12,N,MSQTFR1_8,       16.47
01/19/2016 09:55:12,N,MSQTFR1_8W,       16.47
01/19/2016 09:55:12,N,MSQTFR1_8Z,       16.47
01/19/2016 09:55:12,N,MSQTN1_8,       16.47
01/19/2016 09:55:12,N,MSQTN1_8W,       16.47
01/19/2016 09:55:12,N,MSQTN1_8X,       16.47
01/19/2016 09:55:12,N,MSQTTE1_8,       16.47
01/19/2016 09:55:12,N,MSQTTE1_8V,       16.47
01/19/2016 09:55:12,N,MSQTTE1_8W,       16.47
01/19/2016 09:55:12,N,MSQTTE1_8X,       16.47
01/19/2016 09:55:12,N,MSQTW1_8,       16.47
01/19/2016 09:55:12,N,MSQTW1_8W,       16.47
01/19/2016 09:55:12,N,MSQTW1_8X,       16.47
01/19/2016 09:55:12,N,MSQTWE1_8,       16.47
01/19/2016 09:55:12,N,MSQTWE1_8V,       16.47
01/19/2016 09:55:12,N,MSQTWE1_8W,       16.47
01/19/2016 09:55:12,N,MSQTWE1_8Z,       16.47
01/19/2016 09:55:12,N,MTCK1_9Z,       16.47
01/19/2016 09:55:12,N,MTCK6_G,       16.47
01/19/2016 09:55:12,N,MTCK7_G,       16.47
01/19/2016 09:55:12,N,MTCK8_G,       16.47
01/19/2016 09:55:12,N,MTCK_1T8,       16.47
01/19/2016 09:55:12,N,MTCK_E8,       16.47
01/19/2016 09:55:12,N,MTENTERP_5,       16.46
01/19/2016 09:55:12,N,MTLDA2_8Y,       16.47
01/19/2016 09:55:12,N,MTLDA2_8Z,       16.47
01/19/2016 09:55:12,N,MTL_138X,       16.30
01/19/2016 09:55:12,N,MTL_LD_TR1,       16.30
01/19/2016 09:55:12,N,MTNSPRNGS,       16.48
01/19/2016 09:55:12,N,MUELLER,       16.49
01/19/2016 09:55:12,N,MUELLERX,       16.49
01/19/2016 09:55:12,N,MUELLERY,       16.49
01/19/2016 09:55:12,N,MUENSTER,       16.48
01/19/2016 09:55:12,N,MUENSTER_9,       16.48
01/19/2016 09:55:12,N,MUENSTER_9X,       16.48
01/19/2016 09:55:12,N,MULA____138X,       16.30
01/19/2016 09:55:12,N,MUNDAY,       16.52
01/19/2016 09:55:12,N,MUND_L_A,       16.52
01/19/2016 09:55:12,N,MUND_V_A,       16.52
01/19/2016 09:55:12,N,MUNE_B131_EB,       16.52
01/19/2016 09:55:12,N,MUNE_B132_EB,       16.52
01/19/2016 09:55:12,N,MUNSON1_9Z,       16.47
01/19/2016 09:55:12,N,MURCHISN_9,       16.46
01/19/2016 09:55:12,N,MURCHISN_9Y,       16.46
01/19/2016 09:55:12,N,MURDCK2_8Y,       16.47
01/19/2016 09:55:12,N,MURDCK2_8Z,       16.47
01/19/2016 09:55:12,N,MURPHY1_8,       16.47
01/19/2016 09:55:12,N,MURPHY1_8V,       16.47
01/19/2016 09:55:12,N,MURPHY1_8Y,       16.47
01/19/2016 09:55:12,N,MURPHY1_8Z,       16.47
01/19/2016 09:55:12,N,MURPH_KT,       16.47
01/19/2016 09:55:12,N,MURRAY,       16.51
01/19/2016 09:55:12,N,MUSQUI_138_1,       16.57
01/19/2016 09:55:12,N,MUSTANG_8,       16.55
01/19/2016 09:55:12,N,MUSTANG_8Z,       16.55
01/19/2016 09:55:12,N,MUSTANG_L_A,       14.47
01/19/2016 09:55:12,N,MU_K,       16.30
01/19/2016 09:55:12,N,MU_KI,       16.30
01/19/2016 09:55:12,N,MV1A_EB,       12.92
01/19/2016 09:55:12,N,MV2A_EB,       12.92
01/19/2016 09:55:12,N,MVHILINE_K,       11.75
01/19/2016 09:55:12,N,MVRANGER_L_A,       12.42
01/19/2016 09:55:12,N,MVRANGER_L_B,       12.42
01/19/2016 09:55:12,N,MV_AZTEC_L_A,       11.38
01/19/2016 09:55:12,N,MV_BURNS_L_A,       12.21
01/19/2016 09:55:12,N,MV_BURNS_L_B,       12.21
01/19/2016 09:55:12,N,MV_CNTRA_1,       12.51
01/19/2016 09:55:12,N,MV_CNTRA_2,       12.51
01/19/2016 09:55:12,N,MV_COOK1_L_A,       11.30
01/19/2016 09:55:12,N,MV_COOK2_L_A,       11.30
01/19/2016 09:55:12,N,MV_DOEDN_L_A,       11.59
01/19/2016 09:55:12,N,MV_DOEDN_L_B,       11.59
01/19/2016 09:55:12,N,MV_ERAY2_L_A,       12.94
01/19/2016 09:55:12,N,MV_FAYVL_L_A,       11.30
01/19/2016 09:55:12,N,MV_HBRG4_L_A,       11.93
01/19/2016 09:55:12,N,MV_HBRG4_L_B,       11.93
01/19/2016 09:55:12,N,MV_HW511_L_A,       12.51
01/19/2016 09:55:12,N,MV_K,       16.30
01/19/2016 09:55:12,N,MV_KG,       16.30
01/19/2016 09:55:12,N,MV_KK,       16.30
01/19/2016 09:55:12,N,MV_KY,       16.30
01/19/2016 09:55:12,N,MV_LASAR_L_A,       12.94
01/19/2016 09:55:12,N,MV_PALM4_L_A,       11.43
01/19/2016 09:55:12,N,MV_PALM4_L_B,       11.43
01/19/2016 09:55:12,N,MV_RIOHO_L_A,       12.56
01/19/2016 09:55:12,N,MV_VALV4_L_A,       11.62
01/19/2016 09:55:12,N,MV_WEDN4_L_A,       11.37
01/19/2016 09:55:12,N,MV_WEDN4_L_B,       11.37
01/19/2016 09:55:12,N,MV_WESL4_AG1,       11.76
01/19/2016 09:55:12,N,MV_WESL4_L_A,       11.76
01/19/2016 09:55:12,N,MV_YUTT_L_A,       13.15
01/19/2016 09:55:12,N,MWEC_0001,       16.52
01/19/2016 09:55:12,N,MWEC_K,       16.52
01/19/2016 09:55:12,N,MWEC_KL,       16.52
01/19/2016 09:55:12,N,MWEC_LD,       16.52
01/19/2016 09:55:12,N,MY_K,       16.30
01/19/2016 09:55:12,N,MY_KK,       16.30
01/19/2016 09:55:12,N,MY_KS,       16.30
01/19/2016 09:55:12,N,M_1,       16.30
01/19/2016 09:55:12,N,M_2,       16.30
01/19/2016 09:55:12,N,NAAMAN_T1,       16.47
01/19/2016 09:55:12,N,NAAMAN_T2,       16.47
01/19/2016 09:55:12,N,NACDCHES_B,       16.64
01/19/2016 09:55:12,N,NACDCHES_C,       16.64
01/19/2016 09:55:12,N,NACDCHES_KS,       16.64
01/19/2016 09:55:12,N,NACDCHES_KY,       16.64
01/19/2016 09:55:12,N,NACGDCHS_8,       16.46
01/19/2016 09:55:12,N,NACGDCHS_8A,       16.46
01/19/2016 09:55:12,N,NACGDCHS_8T,       16.46
01/19/2016 09:55:12,N,NACGDCHS_8U,       16.46
01/19/2016 09:55:12,N,NACGDCHS_8X,       16.46
01/19/2016 09:55:12,N,NACOGDSE_8,       16.46
01/19/2016 09:55:12,N,NACOGDSE_8Z,       16.46
01/19/2016 09:55:12,N,NACOGNOR_8,       16.46
01/19/2016 09:55:12,N,NACOGNOR_8W,       16.46
01/19/2016 09:55:12,N,NACOGNOR_8X,       16.46
01/19/2016 09:55:12,N,NACOGSOU_8,       16.46
01/19/2016 09:55:12,N,NACOGSOU_8W,       16.46
01/19/2016 09:55:12,N,NACOGSOU_8X,       16.46
01/19/2016 09:55:12,N,NACOGSW_8X,       16.46
01/19/2016 09:55:12,N,NACOSFA_8,       16.46
01/19/2016 09:55:12,N,NACOSFA_8W,       16.46
01/19/2016 09:55:12,N,NACOSFA_8X,       16.46
01/19/2016 09:55:12,N,NAC_L1,       16.46
01/19/2016 09:55:12,N,NADASUB9X,       16.22
01/19/2016 09:55:12,N,NARUNA_L_A,       16.52
01/19/2016 09:55:12,N,NASH_02_800Y,       16.27
01/19/2016 09:55:12,N,NASH_45_900Z,       16.27
01/19/2016 09:55:12,N,NASSAUBAY,       16.48
01/19/2016 09:55:12,N,NATALIASW9X,       18.12
01/19/2016 09:55:12,N,NAVALB_LD1,       16.30
01/19/2016 09:55:12,N,NAVALB_LD2,       16.30
01/19/2016 09:55:12,N,NAVAL_BS_L_A,       14.47
01/19/2016 09:55:12,N,NAVAL_BS_L_B,       14.47
01/19/2016 09:55:12,N,NAVAL_BS_V_A,       14.47
01/19/2016 09:55:12,N,NAVAL_BS_V_B,       14.47
01/19/2016 09:55:12,N,NAVARRO1_8,       16.46
01/19/2016 09:55:12,N,NAVARRO1_8Z,       16.46
01/19/2016 09:55:12,N,NAVARRO1_9,       16.46
01/19/2016 09:55:12,N,NAVARRO1_9W,       16.46
01/19/2016 09:55:12,N,NAVARRO_BUS1,       16.46
01/19/2016 09:55:12,N,NAVARRO_BUS2,       16.46
01/19/2016 09:55:12,N,NAVO,       16.48
01/19/2016 09:55:12,N,NAVO1,       16.48
01/19/2016 09:55:12,N,NAVO3,       16.48
01/19/2016 09:55:12,N,NAVYKPOO_9Z,       16.50
01/19/2016 09:55:12,N,NAVYKSS1_9,       16.50
01/19/2016 09:55:12,N,NAV_MILS1_9,       16.46
01/19/2016 09:55:12,N,NA_K,       16.30
01/19/2016 09:55:12,N,NA_KA,       16.30
01/19/2016 09:55:12,N,NA_KI,       16.30
01/19/2016 09:55:12,N,NA_KM,       16.30
01/19/2016 09:55:12,N,NBATESVILLEX,       20.01
01/19/2016 09:55:12,N,NBS1_EB,       16.55
01/19/2016 09:55:12,N,NB_K,       16.30
01/19/2016 09:55:12,N,NB_KB,       16.30
01/19/2016 09:55:12,N,NB_KG,       16.30
01/19/2016 09:55:12,N,NB_KM,       16.30
01/19/2016 09:55:12,N,NB_KQ,       16.30
01/19/2016 09:55:12,N,NB_KZ,       16.30
01/19/2016 09:55:12,N,NCALLIHAMSBW,       16.90
01/19/2016 09:55:12,N,NCARBIDE_E_1,       15.87
01/19/2016 09:55:12,N,NCARBIDE_E_2,       15.87
01/19/2016 09:55:12,N,NCARBIDE_E_3,       15.87
01/19/2016 09:55:12,N,NCARBIDE_E_4,       15.87
01/19/2016 09:55:12,N,NCARBIDE_V_A,       15.83
01/19/2016 09:55:12,N,NCARBIDE_V_B,       15.83
01/19/2016 09:55:12,N,NCARBIDE_V_C,       15.87
01/19/2016 09:55:12,N,NCARBIDE_V_D,       15.87
01/19/2016 09:55:12,N,NCARBID_1065,       15.87
01/19/2016 09:55:12,N,NCARBID_2848,       15.87
01/19/2016 09:55:12,N,NCARBID_2849,       15.87
01/19/2016 09:55:12,N,NCARBID_2858,       15.83
01/19/2016 09:55:12,N,NCARBID_2860,       15.83
01/19/2016 09:55:12,N,NCARBID_2861,       15.83
01/19/2016 09:55:12,N,NCA_NCARBIG1,       15.87
01/19/2016 09:55:12,N,NCA_NCARBIG2,       15.87
01/19/2016 09:55:12,N,NCA_NCARBIG3,       15.87
01/19/2016 09:55:12,N,NCA_NCARBIG5,       15.87
01/19/2016 09:55:12,N,NCA_NCARBIG6,       15.86
01/19/2016 09:55:12,N,NCA_NCARBIG7,       15.87
01/19/2016 09:55:12,N,NCA_NCARBIG8,       15.87
01/19/2016 09:55:12,N,NCDSE_HB_EB,       16.46
01/19/2016 09:55:12,N,NCLEMVILLE9,       16.17
01/19/2016 09:55:12,N,NECHESRI_8X,       16.45
01/19/2016 09:55:12,N,NECHESRI_8Y,       16.45
01/19/2016 09:55:12,N,NEDIN_0008,       11.30
01/19/2016 09:55:12,N,NEDIN_0009,       11.30
01/19/2016 09:55:12,N,NEDIN_0130,       11.30
01/19/2016 09:55:12,N,NEDIN_0409,       11.30
01/19/2016 09:55:12,N,NEDIN_3859,       11.30
01/19/2016 09:55:12,N,NEDIN_3860,       11.30
01/19/2016 09:55:12,N,NEDIN_3877,       11.30
01/19/2016 09:55:12,N,NEDIN_8120,       11.30
01/19/2016 09:55:12,N,NEDIN_8125,       11.30
01/19/2016 09:55:12,N,NEDIN_BUS1,       12.12
01/19/2016 09:55:12,N,NEDIN_BUS2,       12.12
01/19/2016 09:55:12,N,NEDIN_L036,       12.12
01/19/2016 09:55:12,N,NEDIN_L843,       11.08
01/19/2016 09:55:12,N,NEDIN_L_A,       11.30
01/19/2016 09:55:12,N,NEDIN_L_B,       11.30
01/19/2016 09:55:12,N,NEDIN_V_A,       11.30
01/19/2016 09:55:12,N,NEDIN_V_B,       11.30
01/19/2016 09:55:12,N,NEDIN_V_D,       12.12
01/19/2016 09:55:12,N,NEDIN_V_E,       11.30
01/19/2016 09:55:12,N,NEDIN_V_F,       11.30
01/19/2016 09:55:12,N,NED_NEDIN_G1,       11.30
01/19/2016 09:55:12,N,NED_NEDIN_G2,       11.30
01/19/2016 09:55:12,N,NED_NEDIN_G3,       11.30
01/19/2016 09:55:12,N,NEWARK,       16.48
01/19/2016 09:55:12,N,NEWBARKS_LD1,       16.95
01/19/2016 09:55:12,N,NEWBER_L_A,       16.59
01/19/2016 09:55:12,N,NEWBER_L_B,       16.59
01/19/2016 09:55:12,N,NEWGLF60800W,       16.26
01/19/2016 09:55:12,N,NEWGLF60800X,       16.25
