SCEDTimestamp,RepeatedHourFlag,ElectricalBus,LMP
01/15/2016 11:20:11,N,EB_HOVEY,       18.24
01/15/2016 11:20:11,N,EB_HRFDWIND,       18.24
01/15/2016 11:20:11,N,EB_HUNT_01P5,       18.24
01/15/2016 11:20:11,N,EB_HUNT_12P5,       18.24
01/15/2016 11:20:11,N,EB_HUTT_9BB1,       18.24
01/15/2016 11:20:11,N,EB_HUTT_9BB2,       18.24
01/15/2016 11:20:11,N,EB_HUTT_BB1,       18.24
01/15/2016 11:20:11,N,EB_HWF_0200,       18.24
01/15/2016 11:20:11,N,EB_HYD,       18.24
01/15/2016 11:20:11,N,EB_HYD_ST1,       18.24
01/15/2016 11:20:11,N,EB_I201,       18.24
01/15/2016 11:20:11,N,EB_I202,       18.24
01/15/2016 11:20:11,N,EB_JKCK_LN,       18.24
01/15/2016 11:20:11,N,EB_JOPLIN_02,       18.24
01/15/2016 11:20:11,N,EB_JOPLIN_03,       18.24
01/15/2016 11:20:11,N,EB_JRDLD1,       18.24
01/15/2016 11:20:11,N,EB_JRDLD2,       18.24
01/15/2016 11:20:11,N,EB_K,       18.24
01/15/2016 11:20:11,N,EB_KA,       18.24
01/15/2016 11:20:11,N,EB_KEND_3661,       18.24
01/15/2016 11:20:11,N,EB_KM_NSS_LD,       18.24
01/15/2016 11:20:11,N,EB_KNBSW,       18.24
01/15/2016 11:20:11,N,EB_KNBSW_II,       18.24
01/15/2016 11:20:11,N,EB_KNLT_8227,       18.24
01/15/2016 11:20:11,N,EB_KO,       18.24
01/15/2016 11:20:11,N,EB_KW,       18.24
01/15/2016 11:20:11,N,EB_L155,       18.24
01/15/2016 11:20:11,N,EB_L317,       18.24
01/15/2016 11:20:11,N,EB_L370,       18.24
01/15/2016 11:20:11,N,EB_L480,       18.24
01/15/2016 11:20:11,N,EB_L777,       18.24
01/15/2016 11:20:11,N,EB_L805,       18.24
01/15/2016 11:20:11,N,EB_LAQU_S017,       18.24
01/15/2016 11:20:11,N,EB_LARE_1381,       18.24
01/15/2016 11:20:11,N,EB_LASI_5656,       18.24
01/15/2016 11:20:11,N,EB_LAS_L367,       18.24
01/15/2016 11:20:11,N,EB_LAS_L652,       18.24
01/15/2016 11:20:11,N,EB_LAS_L888,       18.24
01/15/2016 11:20:11,N,EB_LA_P_5BB1,       18.24
01/15/2016 11:20:11,N,EB_LD,       18.24
01/15/2016 11:20:11,N,EB_LD1,       18.24
01/15/2016 11:20:11,N,EB_LD4,       18.24
01/15/2016 11:20:11,N,EB_LD41,       18.24
01/15/2016 11:20:11,N,EB_LD66,       18.24
01/15/2016 11:20:11,N,EB_LD67,       18.24
01/15/2016 11:20:11,N,EB_LDLXFMR2,       18.24
01/15/2016 11:20:11,N,EB_LDXFMR1,       18.24
01/15/2016 11:20:11,N,EB_LFBIO_UN,       18.24
01/15/2016 11:20:11,N,EB_LFBIO_UN1,       18.24
01/15/2016 11:20:11,N,EB_LHM_0007,       18.24
01/15/2016 11:20:11,N,EB_LINE,       18.24
01/15/2016 11:20:11,N,EB_LINE1,       18.24
01/15/2016 11:20:11,N,EB_LINE_230,       18.24
01/15/2016 11:20:11,N,EB_LINE_231,       18.24
01/15/2016 11:20:11,N,EB_LIN_1,       18.24
01/15/2016 11:20:11,N,EB_LKNRD2,       18.24
01/15/2016 11:20:11,N,EB_LN01,       18.24
01/15/2016 11:20:11,N,EB_LN02,       18.24
01/15/2016 11:20:11,N,EB_LN_2,       18.24
01/15/2016 11:20:11,N,EB_LOAD,       18.24
01/15/2016 11:20:11,N,EB_LOAD1,       18.24
01/15/2016 11:20:11,N,EB_LOAD2,       18.24
01/15/2016 11:20:11,N,EB_LOFTIN02,       18.24
01/15/2016 11:20:11,N,EB_LOFTIN04,       18.24
01/15/2016 11:20:11,N,EB_LOFTIN14,       18.24
01/15/2016 11:20:11,N,EB_LSTB,       18.24
01/15/2016 11:20:11,N,EB_LV1_L210,       18.24
01/15/2016 11:20:11,N,EB_MATKM_LD,       18.24
01/15/2016 11:20:11,N,EB_MDO_138A,       18.24
01/15/2016 11:20:11,N,EB_MDO_345A,       18.24
01/15/2016 11:20:11,N,EB_MDO_345B,       18.24
01/15/2016 11:20:11,N,EB_MDO_345C,       18.24
01/15/2016 11:20:11,N,EB_MECP_5998,       18.24
01/15/2016 11:20:11,N,EB_MIDD_1,       18.24
01/15/2016 11:20:11,N,EB_MINE,       18.24
01/15/2016 11:20:11,N,EB_MK4171,       18.24
01/15/2016 11:20:11,N,EB_MK4172,       18.24
01/15/2016 11:20:11,N,EB_MK4371,       18.24
01/15/2016 11:20:11,N,EB_MK4372,       18.24
01/15/2016 11:20:11,N,EB_MK4471,       18.24
01/15/2016 11:20:11,N,EB_MK4571,       18.24
01/15/2016 11:20:11,N,EB_MK4572,       18.24
01/15/2016 11:20:11,N,EB_MK4771,       18.24
01/15/2016 11:20:11,N,EB_MK4772,       18.24
01/15/2016 11:20:11,N,EB_MK4871,       18.24
01/15/2016 11:20:11,N,EB_MOZART_02,       18.24
01/15/2016 11:20:11,N,EB_MV1A,       18.24
01/15/2016 11:20:11,N,EB_MXFM1,       18.24
01/15/2016 11:20:11,N,EB_MY1,       18.24
01/15/2016 11:20:11,N,EB_NBSL,       18.24
01/15/2016 11:20:11,N,EB_NCARBIDE8,       18.24
01/15/2016 11:20:11,N,EB_NCAR_1_7,       18.24
01/15/2016 11:20:11,N,EB_NCAR_2819,       18.24
01/15/2016 11:20:11,N,EB_NCAR_EPS5,       18.24
01/15/2016 11:20:11,N,EB_ND01,       18.24
01/15/2016 11:20:11,N,EB_ND04,       18.24
01/15/2016 11:20:11,N,EB_ND10,       18.24
01/15/2016 11:20:11,N,EB_NUECESG8,       18.24
01/15/2016 11:20:11,N,EB_NUECESG9,       18.24
01/15/2016 11:20:11,N,EB_ODLASW_12,       18.24
01/15/2016 11:20:11,N,EB_ODLSW_112,       18.24
01/15/2016 11:20:11,N,EB_ODLSW_301,       18.24
01/15/2016 11:20:11,N,EB_ODLSW_302,       18.24
01/15/2016 11:20:11,N,EB_OGSE_BUS1,       18.24
01/15/2016 11:20:11,N,EB_OLGR1_2,       18.24
01/15/2016 11:20:11,N,EB_P019,       18.24
01/15/2016 11:20:11,N,EB_PAN_LN,       18.24
01/15/2016 11:20:11,N,EB_PAP2,       18.24
01/15/2016 11:20:11,N,EB_PARA,       18.24
01/15/2016 11:20:11,N,EB_PAYSW,       18.24
01/15/2016 11:20:11,N,EB_PC3,       18.24
01/15/2016 11:20:11,N,EB_PCOM_0104,       18.24
01/15/2016 11:20:11,N,EB_PEARSAL2A,       18.24
01/15/2016 11:20:11,N,EB_PEARSAL2B,       18.24
01/15/2016 11:20:11,N,EB_PEARSAL2C,       18.24
01/15/2016 11:20:11,N,EB_PEARSAL2D,       18.24
01/15/2016 11:20:11,N,EB_PEAR_2000,       18.24
01/15/2016 11:20:11,N,EB_PEAR_AGRA,       18.24
01/15/2016 11:20:11,N,EB_PEAR_AGRB,       18.24
01/15/2016 11:20:11,N,EB_PEAR_AGRC,       18.24
01/15/2016 11:20:11,N,EB_PEAR_AGRD,       18.24
01/15/2016 11:20:11,N,EB_PEL_S638,       18.24
01/15/2016 11:20:11,N,EB_PENA3EPS3,       18.24
01/15/2016 11:20:11,N,EB_PENA3_ZBR,       18.24
01/15/2016 11:20:11,N,EB_PENA_UN3,       18.24
01/15/2016 11:20:11,N,EB_PLHW_FMR1,       18.24
01/15/2016 11:20:11,N,EB_PVC,       18.24
01/15/2016 11:20:11,N,EB_PVHBU56,       18.24
01/15/2016 11:20:11,N,EB_R007,       18.24
01/15/2016 11:20:11,N,EB_R4X5TEMP,       18.24
01/15/2016 11:20:11,N,EB_RAILHD_N,       18.24
01/15/2016 11:20:11,N,EB_RAILHD_S,       18.24
01/15/2016 11:20:11,N,EB_RAIL_B131,       18.24
01/15/2016 11:20:11,N,EB_RAND_8313,       18.24
01/15/2016 11:20:11,N,EB_RAND_8317,       18.24
01/15/2016 11:20:11,N,EB_RAT,       18.24
01/15/2016 11:20:11,N,EB_RCLN_BB2,       18.24
01/15/2016 11:20:11,N,EB_REDGATE,       18.24
01/15/2016 11:20:11,N,EB_RG_AGR_A,       18.24
01/15/2016 11:20:11,N,EB_RG_AGR_B,       18.24
01/15/2016 11:20:11,N,EB_RG_AGR_C,       18.24
01/15/2016 11:20:11,N,EB_RG_AGR_D,       18.24
01/15/2016 11:20:11,N,EB_RH_0001,       18.24
01/15/2016 11:20:11,N,EB_RH_3813,       18.24
01/15/2016 11:20:11,N,EB_RH_3814,       18.24
01/15/2016 11:20:11,N,EB_RH_3815,       18.24
01/15/2016 11:20:11,N,EB_RH_4162,       18.24
01/15/2016 11:20:11,N,EB_RIOP_LD01,       18.24
01/15/2016 11:20:11,N,EB_RKCR_BB1,       18.24
01/15/2016 11:20:11,N,EB_RRDSW0009,       18.24
01/15/2016 11:20:11,N,EB_RYNLDS,       18.24
01/15/2016 11:20:11,N,EB_SALS_BB1,       18.24
01/15/2016 11:20:11,N,EB_SALS_BB2,       18.24
01/15/2016 11:20:11,N,EB_SAN,       18.24
01/15/2016 11:20:11,N,EB_SAT,       18.24
01/15/2016 11:20:11,N,EB_SBEAN,       18.24
01/15/2016 11:20:11,N,EB_SCESUNIT1,       18.24
01/15/2016 11:20:11,N,EB_SCES_ZBR,       18.24
01/15/2016 11:20:11,N,EB_SENWD_14,       18.24
01/15/2016 11:20:11,N,EB_SERVIC,       18.24
01/15/2016 11:20:11,N,EB_SLTDM_1,       18.24
01/15/2016 11:20:11,N,EB_SND3,       18.24
01/15/2016 11:20:11,N,EB_SNOOK8017,       18.24
01/15/2016 11:20:11,N,EB_SNOOK8027,       18.24
01/15/2016 11:20:11,N,EB_SPAUX1,       18.24
01/15/2016 11:20:11,N,EB_SPAUX2,       18.24
01/15/2016 11:20:11,N,EB_SRB_3751,       18.24
01/15/2016 11:20:11,N,EB_SSP2,       18.24
01/15/2016 11:20:11,N,EB_SSPUR2,       18.24
01/15/2016 11:20:11,N,EB_ST2,       18.24
01/15/2016 11:20:11,N,EB_STEA_0155,       18.24
01/15/2016 11:20:11,N,EB_STEA_6921,       18.24
01/15/2016 11:20:11,N,EB_STON_0005,       18.24
01/15/2016 11:20:11,N,EB_STON_0010,       18.24
01/15/2016 11:20:11,N,EB_ST_1,       18.24
01/15/2016 11:20:11,N,EB_ST_2,       18.24
01/15/2016 11:20:11,N,EB_SWOPE_1,       18.24
01/15/2016 11:20:11,N,EB_SWOPE_12,       18.24
01/15/2016 11:20:11,N,EB_SWOPE_16,       18.24
01/15/2016 11:20:11,N,EB_SWRI_0008,       18.24
01/15/2016 11:20:11,N,EB_T001,       18.24
01/15/2016 11:20:11,N,EB_T1,       18.24
01/15/2016 11:20:11,N,EB_T2_L,       18.24
01/15/2016 11:20:11,N,EB_TAM_CSU71,       18.24
01/15/2016 11:20:11,N,EB_TAM_CSU72,       18.24
01/15/2016 11:20:11,N,EB_TCHP1,       18.24
01/15/2016 11:20:11,N,EB_THW_2,       18.24
01/15/2016 11:20:11,N,EB_TNWH_7000,       18.24
01/15/2016 11:20:11,N,EB_TR052,       18.24
01/15/2016 11:20:11,N,EB_TR1,       18.24
01/15/2016 11:20:11,N,EB_TR1A,       18.24
01/15/2016 11:20:11,N,EB_TR2,       18.24
01/15/2016 11:20:11,N,EB_TR2A,       18.24
01/15/2016 11:20:11,N,EB_TR3,       18.24
01/15/2016 11:20:11,N,EB_TR3A,       18.24
01/15/2016 11:20:11,N,EB_TR4,       18.24
01/15/2016 11:20:11,N,EB_TRAXIS_1,       18.24
01/15/2016 11:20:11,N,EB_TRN3,       18.24
01/15/2016 11:20:11,N,EB_TRN_8010,       18.24
01/15/2016 11:20:11,N,EB_TRN_8015,       18.24
01/15/2016 11:20:11,N,EB_TRN_8030,       18.24
01/15/2016 11:20:11,N,EB_TRN_TR1,       18.24
01/15/2016 11:20:11,N,EB_TRN_TR2,       18.24
01/15/2016 11:20:11,N,EB_TRN_TR3,       18.24
01/15/2016 11:20:11,N,EB_TRN_TR4,       18.24
01/15/2016 11:20:11,N,EB_TRSES_SAT,       18.24
01/15/2016 11:20:11,N,EB_TWIN_MGKT,       18.24
01/15/2016 11:20:11,N,EB_TWIN_SART,       18.24
01/15/2016 11:20:11,N,EB_U2_X5,       18.24
01/15/2016 11:20:11,N,EB_UNIT1,       18.24
01/15/2016 11:20:11,N,EB_USS4,       18.24
01/15/2016 11:20:11,N,EB_UTSA_1381,       18.24
01/15/2016 11:20:11,N,EB_UTSA_1415,       18.24
01/15/2016 11:20:11,N,EB_V4_BUS1,       18.24
01/15/2016 11:20:11,N,EB_V4_LXFMR1,       18.24
01/15/2016 11:20:11,N,EB_VCM,       18.24
01/15/2016 11:20:11,N,EB_VHBU78,       18.24
01/15/2016 11:20:11,N,EB_VLSES_02,       18.24
01/15/2016 11:20:11,N,EB_W5_0004,       18.24
01/15/2016 11:20:11,N,EB_W5_0250,       18.24
01/15/2016 11:20:11,N,EB_WAPGEN1,       18.24
01/15/2016 11:20:11,N,EB_WAP_B605,       18.24
01/15/2016 11:20:11,N,EB_WAP_B772,       18.24
01/15/2016 11:20:11,N,EB_WDSW_0017,       18.24
01/15/2016 11:20:11,N,EB_WDSW_7857,       18.24
01/15/2016 11:20:11,N,EB_WDSW_7859,       18.24
01/15/2016 11:20:11,N,EB_WDSW_7860,       18.24
01/15/2016 11:20:11,N,EB_WEC_0001,       18.24
01/15/2016 11:20:11,N,EB_WELL_8017,       18.24
01/15/2016 11:20:11,N,EB_WELL_8027,       18.24
01/15/2016 11:20:11,N,EB_WELL_8047,       18.24
01/15/2016 11:20:11,N,EB_WFCO_AUX1,       18.24
01/15/2016 11:20:11,N,EB_WFCO_AUX2,       18.24
01/15/2016 11:20:11,N,EB_WF_138E,       18.24
01/15/2016 11:20:11,N,EB_WF_138F,       18.24
01/15/2016 11:20:11,N,EB_WF_138G,       18.24
01/15/2016 11:20:11,N,EB_WF_8065,       18.24
01/15/2016 11:20:11,N,EB_WHIT_0010,       18.24
01/15/2016 11:20:11,N,EB_WINDMILL,       18.24
01/15/2016 11:20:11,N,EB_WIND_1,       18.24
01/15/2016 11:20:11,N,EB_W_DE_0002,       18.24
01/15/2016 11:20:11,N,EB_W_DE_0006,       18.24
01/15/2016 11:20:11,N,EB_W_LD_2141,       18.24
01/15/2016 11:20:11,N,EB_W_LD_345,       18.24
01/15/2016 11:20:11,N,EB_W_LD_T303,       18.24
01/15/2016 11:20:11,N,EB_W_LD_T304,       18.24
01/15/2016 11:20:11,N,EB_W_LD_T305,       18.24
01/15/2016 11:20:11,N,EB_W_LD_T307,       18.24
01/15/2016 11:20:11,N,EB_X5_0009,       18.24
01/15/2016 11:20:11,N,EB_X5_BUS1,       18.24
01/15/2016 11:20:11,N,EB_X5_BUS2,       18.24
01/15/2016 11:20:11,N,EB_XFMR2,       18.24
01/15/2016 11:20:11,N,EB_XFMR5,       18.24
01/15/2016 11:20:11,N,EB_XST1A,       18.24
01/15/2016 11:20:11,N,EB_YELW_LD01,       18.24
01/15/2016 11:20:11,N,EB__LXFMR3,       18.24
01/15/2016 11:20:11,N,ECLIPSE_20,       18.24
01/15/2016 11:20:11,N,ECLIP_LN,       18.24
01/15/2016 11:20:11,N,ECLIP_UN,       18.24
01/15/2016 11:20:11,N,ECL_LD1,       18.24
01/15/2016 11:20:11,N,ECMORNT1,       18.24
01/15/2016 11:20:11,N,ECOLEMAN_L_A,       18.24
01/15/2016 11:20:11,N,ECRSW_EB1,       18.24
01/15/2016 11:20:11,N,ECRSW_EB2,       18.24
01/15/2016 11:20:11,N,ECTOR1_9,       18.24
01/15/2016 11:20:11,N,ECTOR1_9X,       18.24
01/15/2016 11:20:11,N,ECTOR_RC_L_A,       18.24
01/15/2016 11:20:11,N,ECTOR_RC_L_B,       18.24
01/15/2016 11:20:11,N,ECTRHARP_8,       18.24
01/15/2016 11:20:11,N,ECTRHARP_8Z,       18.24
01/15/2016 11:20:11,N,ECTRHILL_8,       18.24
01/15/2016 11:20:11,N,ECTRHILL_8Z,       18.24
01/15/2016 11:20:11,N,ECTSH_8A,       18.24
01/15/2016 11:20:11,N,EC_138A,       18.24
01/15/2016 11:20:11,N,EC_138B,       18.24
01/15/2016 11:20:11,N,EC_138C,       18.24
01/15/2016 11:20:11,N,EC_138D,       18.24
01/15/2016 11:20:11,N,EC_TR1,       18.24
01/15/2016 11:20:11,N,EC_TR2,       18.24
01/15/2016 11:20:11,N,EC_TR3,       18.24
01/15/2016 11:20:11,N,EC_TR4,       18.24
01/15/2016 11:20:11,N,EDDY1_9V,       18.24
01/15/2016 11:20:11,N,EDDY1_9Y,       18.24
01/15/2016 11:20:11,N,EDDY1_9Z,       18.24
01/15/2016 11:20:11,N,EDEN_L_A,       18.24
01/15/2016 11:20:11,N,EDEN_V_A,       18.24
01/15/2016 11:20:11,N,EDGECLF1_8,       18.24
01/15/2016 11:20:11,N,EDGECLF1_8U,       18.24
01/15/2016 11:20:11,N,EDGECLF1_8X,       18.24
01/15/2016 11:20:11,N,EDGECLF2_8,       18.24
01/15/2016 11:20:11,N,EDGECLF2_8T,       18.24
01/15/2016 11:20:11,N,EDGEWOOD_8X,       18.24
01/15/2016 11:20:11,N,EDITHCLA1_LN,       18.24
01/15/2016 11:20:11,N,EDITHCLA2_LN,       18.24
01/15/2016 11:20:11,N,EDIT_L_A,       18.24
01/15/2016 11:20:11,N,EDNASUB9X,       18.24
01/15/2016 11:20:11,N,EDNA_L_A,       18.24
01/15/2016 11:20:11,N,EDNA_L_B,       18.24
01/15/2016 11:20:11,N,EDROY_L_A,       18.24
01/15/2016 11:20:11,N,EDTH1_KV,       18.24
01/15/2016 11:20:11,N,EDTH2_KV,       18.24
01/15/2016 11:20:11,N,EDWDS_8A,       18.24
01/15/2016 11:20:11,N,ED_BLUE,       18.24
01/15/2016 11:20:11,N,ED_BLUEX,       18.24
01/15/2016 11:20:11,N,ED_BLUEY,       18.24
01/15/2016 11:20:11,N,ED_BLUEZ,       18.24
01/15/2016 11:20:11,N,ED_K,       18.24
01/15/2016 11:20:11,N,ED_KU,       18.24
01/15/2016 11:20:11,N,EE,       18.24
01/15/2016 11:20:11,N,EE31,       18.24
01/15/2016 11:20:11,N,EE71,       18.24
01/15/2016 11:20:11,N,EEKV,       18.24
01/15/2016 11:20:11,N,EET1,       18.24
01/15/2016 11:20:11,N,EET1_,       18.24
01/15/2016 11:20:11,N,EET2,       18.24
01/15/2016 11:20:11,N,EET2_,       18.24
01/15/2016 11:20:11,N,EET4,       18.24
01/15/2016 11:20:11,N,EGAN,       18.24
01/15/2016 11:20:11,N,EGAN01,       18.24
01/15/2016 11:20:11,N,EGFRD_K,       18.24
01/15/2016 11:20:11,N,EGLFD1_8,       18.24
01/15/2016 11:20:11,N,EGLFD2_8,       18.24
01/15/2016 11:20:11,N,EGLFD2_8X,       18.24
01/15/2016 11:20:11,N,EIL5200B,       18.24
01/15/2016 11:20:11,N,EIL5216B,       18.24
01/15/2016 11:20:11,N,EIL5TR1,       18.24
01/15/2016 11:20:11,N,EILMOBILE,       18.24
01/15/2016 11:20:11,N,EJ1,       18.24
01/15/2016 11:20:11,N,EJ2,       18.24
01/15/2016 11:20:11,N,ELB5100_LINE,       18.24
01/15/2016 11:20:11,N,ELB5TR1,       18.24
01/15/2016 11:20:11,N,ELBERT,       18.24
01/15/2016 11:20:11,N,ELBMOBILE,       18.24
01/15/2016 11:20:11,N,ELBUS_7,       18.24
01/15/2016 11:20:11,N,ELBUS_8,       18.24
01/15/2016 11:20:11,N,ELBUS_9,       18.24
01/15/2016 11:20:11,N,ELB_0007,       18.24
01/15/2016 11:20:11,N,ELB_K,       18.24
01/15/2016 11:20:11,N,ELB_KT,       18.24
01/15/2016 11:20:11,N,ELCAMPOSUB9Z,       18.24
01/15/2016 11:20:11,N,ELCMPOS_AG1,       18.24
01/15/2016 11:20:11,N,ELDO_L_A,       18.24
01/15/2016 11:20:11,N,ELECBUS_10,       18.24
01/15/2016 11:20:11,N,ELECBUS_11,       18.24
01/15/2016 11:20:11,N,ELECBUS_9,       18.24
01/15/2016 11:20:11,N,ELECB_1,       18.24
01/15/2016 11:20:11,N,ELECB_8,       18.24
01/15/2016 11:20:11,N,ELECTRA_9,       18.24
01/15/2016 11:20:11,N,ELECTRA_9X,       18.24
01/15/2016 11:20:11,N,ELECTRA_9Y,       18.24
01/15/2016 11:20:11,N,ELEVEE_E8,       18.24
01/15/2016 11:20:11,N,ELEVEE_W8,       18.24
01/15/2016 11:20:11,N,ELGATO_BUS1,       18.24
01/15/2016 11:20:11,N,ELGATO_LD01,       18.24
01/15/2016 11:20:11,N,ELGIN1_9R,       18.24
01/15/2016 11:20:11,N,ELGIN1_9Y,       18.24
01/15/2016 11:20:11,N,ELGIN_SS__8,       18.24
01/15/2016 11:20:11,N,ELGIN_SS__9,       18.24
01/15/2016 11:20:11,N,ELGIN_SS__9Z,       18.24
01/15/2016 11:20:11,N,ELKGULF_9,       18.24
01/15/2016 11:20:11,N,ELKHART_9,       18.24
01/15/2016 11:20:11,N,ELKHART_9X,       18.24
01/15/2016 11:20:11,N,ELKTN_K,       18.24
01/15/2016 11:20:11,N,ELKTON_5,       18.24
01/15/2016 11:20:11,N,ELKTON_E8A,       18.24
01/15/2016 11:20:11,N,ELKTON_E8G,       18.24
01/15/2016 11:20:11,N,ELKTON_E8H,       18.24
01/15/2016 11:20:11,N,ELKTON_W8,       18.24
01/15/2016 11:20:11,N,ELK_1,       18.24
01/15/2016 11:20:11,N,ELK_2,       18.24
01/15/2016 11:20:11,N,ELK_3,       18.24
01/15/2016 11:20:11,N,ELLIOTT,       18.24
01/15/2016 11:20:11,N,ELMAR_8,       18.24
01/15/2016 11:20:11,N,ELMAR_8_2,       18.24
01/15/2016 11:20:11,N,ELMENDRF_A,       18.24
01/15/2016 11:20:11,N,ELMENDRF_B,       18.24
01/15/2016 11:20:11,N,ELMENDRF_D,       18.24
01/15/2016 11:20:11,N,ELMFK2_8Y,       18.24
01/15/2016 11:20:11,N,ELMFK2_8Z,       18.24
01/15/2016 11:20:11,N,ELMFKN1_8,       18.24
01/15/2016 11:20:11,N,ELMFKN2_8,       18.24
01/15/2016 11:20:11,N,ELMGV_K,       18.24
01/15/2016 11:20:11,N,ELM_MOTT__5,       18.24
01/15/2016 11:20:11,N,ELM_MOTT__8,       18.24
01/15/2016 11:20:11,N,ELM_MOTT__8U,       18.24
01/15/2016 11:20:11,N,ELM_MOTT__9,       18.24
01/15/2016 11:20:11,N,ELNA_K,       18.24
01/15/2016 11:20:11,N,ELROY,       18.24
01/15/2016 11:20:11,N,ELSA_L_A,       18.24
01/15/2016 11:20:11,N,ELSA_L_B,       18.24
01/15/2016 11:20:11,N,ELTOROSUB9Y,       18.24
01/15/2016 11:20:11,N,ELTORSS_AG1,       18.24
01/15/2016 11:20:11,N,ELYT_L_A,       18.24
01/15/2016 11:20:11,N,ELZCK_K,       18.24
01/15/2016 11:20:11,N,ELZCK_KX,       18.24
01/15/2016 11:20:11,N,EL_8000,       18.24
01/15/2016 11:20:11,N,EL_8005,       18.24
01/15/2016 11:20:11,N,EL_8010,       18.24
01/15/2016 11:20:11,N,EL_CAMPO_L_A,       18.24
01/15/2016 11:20:11,N,EL_CAMPO_L_B,       18.24
01/15/2016 11:20:11,N,EL_CAMPO_V_A,       18.24
01/15/2016 11:20:11,N,EL_CAMPO_V_B,       18.24
01/15/2016 11:20:11,N,EL_K,       18.24
01/15/2016 11:20:11,N,EL_KY,       18.24
01/15/2016 11:20:11,N,EL_TR1,       18.24
01/15/2016 11:20:11,N,EMMA_9Y,       18.24
01/15/2016 11:20:11,N,EMMA_9Z,       18.24
01/15/2016 11:20:11,N,EMMC2_L_A,       18.24
01/15/2016 11:20:11,N,EMMETT,       18.24
01/15/2016 11:20:11,N,EMMT2,       18.24
01/15/2016 11:20:11,N,EMORYNOR_8,       18.24
01/15/2016 11:20:11,N,EMORY_8W,       18.24
01/15/2016 11:20:11,N,EMORY_RC_L_A,       18.24
01/15/2016 11:20:11,N,EMORY_RC_L_B,       18.24
01/15/2016 11:20:11,N,EMSES_SAT12,       18.24
01/15/2016 11:20:11,N,EMSES_SAT3,       18.24
01/15/2016 11:20:11,N,ENAS_ENA1_EB,       18.24
01/15/2016 11:20:11,N,ENAS_R_A,       18.24
01/15/2016 11:20:11,N,ENCINAL_L_A,       18.24
01/15/2016 11:20:11,N,ENCINO_2,       18.24
01/15/2016 11:20:11,N,ENCINO_A,       18.24
01/15/2016 11:20:11,N,ENCINO_B,       18.24
01/15/2016 11:20:11,N,ENDCAP2,       18.24
01/15/2016 11:20:11,N,ENDCAP3,       18.24
01/15/2016 11:20:11,N,ENDCAP_N41,       18.24
01/15/2016 11:20:11,N,ENDCAP_N42,       18.24
01/15/2016 11:20:11,N,ENDCAP_SP2,       18.24
01/15/2016 11:20:11,N,ENERGY,       18.24
01/15/2016 11:20:11,N,ENET1_8C,       18.24
01/15/2016 11:20:11,N,ENET1_8Z,       18.24
01/15/2016 11:20:11,N,ENET2_8C,       18.24
01/15/2016 11:20:11,N,ENET2_8Y,       18.24
01/15/2016 11:20:11,N,ENET3_8U,       18.24
01/15/2016 11:20:11,N,ENLOE_T9,       18.24
01/15/2016 11:20:11,N,ENNIS,       18.24
01/15/2016 11:20:11,N,ENNIS02,       18.24
01/15/2016 11:20:11,N,ENNIS03,       18.24
01/15/2016 11:20:11,N,ENNIS04,       18.24
01/15/2016 11:20:11,N,ENNSSW_8,       18.24
01/15/2016 11:20:11,N,ENNSTRAC_8C,       18.24
01/15/2016 11:20:11,N,ENNS_8,       18.24
01/15/2016 11:20:11,N,ENNS_8W,       18.24
01/15/2016 11:20:11,N,ENNS_8X,       18.24
01/15/2016 11:20:11,N,ENNS_SE_8V,       18.24
01/15/2016 11:20:11,N,ENNS_S_8U,       18.24
01/15/2016 11:20:11,N,ENNS_S_8V,       18.24
01/15/2016 11:20:11,N,ENNS_S_8X,       18.24
01/15/2016 11:20:11,N,ENNS_S_8Y,       18.24
01/15/2016 11:20:11,N,ENNS_W_8X,       18.24
01/15/2016 11:20:11,N,ENSCRKSS_8V,       18.24
01/15/2016 11:20:11,N,ENTPR_1702,       18.24
01/15/2016 11:20:11,N,ENTPR_9437,       18.24
01/15/2016 11:20:11,N,ENTPR_BB1,       18.24
01/15/2016 11:20:11,N,ENTPR_BB3,       18.24
01/15/2016 11:20:11,N,ENTPR_RC_L_A,       18.24
01/15/2016 11:20:11,N,ENTPR_RC_L_B,       18.24
01/15/2016 11:20:11,N,EOLA_L_A,       18.24
01/15/2016 11:20:11,N,EPCNT1_8,       18.24
01/15/2016 11:20:11,N,EPCNT2_8,       18.24
01/15/2016 11:20:11,N,EPCO,       18.24
01/15/2016 11:20:11,N,EPCO_RC_K,       18.24
01/15/2016 11:20:11,N,EPCO_RC_KX,       18.24
01/15/2016 11:20:11,N,EPDC1_8A,       18.24
01/15/2016 11:20:11,N,EPDC1_8U,       18.24
01/15/2016 11:20:11,N,EPDC3_8T,       18.24
01/15/2016 11:20:11,N,EPOTH___800T,       18.24
01/15/2016 11:20:11,N,EPOTH___800U,       18.24
01/15/2016 11:20:11,N,EP_138A,       18.24
01/15/2016 11:20:11,N,EP_138B,       18.24
01/15/2016 11:20:11,N,EP_8005,       18.24
01/15/2016 11:20:11,N,EP_8035,       18.24
01/15/2016 11:20:11,N,EP_TR1,       18.24
01/15/2016 11:20:11,N,EP_TR2,       18.24
01/15/2016 11:20:11,N,EQUIPIPE_9C,       18.24
01/15/2016 11:20:11,N,EQ_OXY,       18.24
01/15/2016 11:20:11,N,ERCOT2,       18.24
